cluster	matrix_name	transcripts_ids	Gene	Enrichment	Adjust P-value	Description
dmrt1+ neoblasts	Smp-098960	Smp_098960.1	Smp_098960	0.3940913032910407	7.470387565080844e-44	60S ribosomal protein L26, putative; 60S ribosomal protein L26-like protein
dmrt1+ neoblasts	Smp-019050	Smp_019050.1	Smp_019050	0.3930018438720664	2.7151652829899127e-8	Tubulin-specific chaperone A
dmrt1+ neoblasts	Smp-032240	Smp_032240.1	Smp_032240	0.3922748520571856	4.76874819035509e-10	NA
dmrt1+ neoblasts	Smp-341020	Smp_341020.1	Smp_341020	0.3921297447344678	2.336730222713102e-13	Tudor domain-containing protein
dmrt1+ neoblasts	Smp-210310	Smp_210310.1	Smp_210310	0.39203197210516283	2.865091241622797e-26	60S ribosomal protein L7a
dmrt1+ neoblasts	Smp-038560	Smp_038560.1,Smp_038560.2,Smp_038560.3	Smp_038560	0.3918202560881441	4.9184829427163955e-20	Putative prothymosin alpha-B
dmrt1+ neoblasts	Smp-060090	Smp_060090.1	Smp_060090	0.39163374838889986	5.854556532334587e-17	40S ribosomal protein S12
dmrt1+ neoblasts	Smp-139530	Smp_139530.1	Smp_139530	0.3908476127399419	6.883802609225565e-19	Cellular tumor antigen P53, putative
dmrt1+ neoblasts	PDE4B	Smp_141980.1,Smp_141980.2	Smp_141980	0.38917291403824866	4.8658335247198614e-17	Phosphodiesterase
dmrt1+ neoblasts	Smp-047200	Smp_047200.1	Smp_047200	0.38870831105062775	2.700346550727999e-32	Putative 60s ribosomal protein L3
dmrt1+ neoblasts	Smp-082240	Smp_082240.1	Smp_082240	0.38768177247825886	2.416360023167125e-20	Histone H3
dmrt1+ neoblasts	Smp-242110	Smp_242110.1,Smp_242110.2	Smp_242110	0.38745775148597644	9.728009041692969e-18	Putative sam/hd domain protein
dmrt1+ neoblasts	Smp-160190	Smp_160190.1	Smp_160190	0.38738045546298855	6.075990558855376e-14	DNA primase
dmrt1+ neoblasts	Smp-173700	Smp_173700.1	Smp_173700	0.3865052671213865	5.646964634714055e-11	Structural maintenance of chromosomes protein
dmrt1+ neoblasts	Smp-093100	Smp_093100.1,Smp_093100.2	Smp_093100	0.38609870360822374	1.619220552985744e-9	C3H1-type domain-containing protein
dmrt1+ neoblasts	Smp-090920	Smp_090920.1	Smp_090920	0.3854893043795249	6.269020904151043e-11	Putative mitochondrial 28S ribosomal protein S14 (S14mt)
dmrt1+ neoblasts	Smp-205660	Smp_205660.1	Smp_205660	0.3849522481715464	7.861471723184904e-14	NA
dmrt1+ neoblasts	Smp-346040	Smp_346040.1,Smp_346040.2	Smp_346040	0.38310419793504513	6.930293143231995e-31	Ribosomal protein L19
dmrt1+ neoblasts	Smp-017280	Smp_017280.1	Smp_017280	0.38301740135636075	2.1828208763014453e-10	40S ribosomal protein S27a
dmrt1+ neoblasts	Smp-122370	Smp_122370.1	Smp_122370	0.3826446778581025	7.386602103654113e-14	Zinc finger protein, putative
dmrt1+ neoblasts	Smp-032810	Smp_032810.1	Smp_032810	0.3824020984875729	7.755559242475722e-11	dTMP kinase
dmrt1+ neoblasts	Smp-018930	Smp_018930.1	Smp_018930	0.38208973309922734	2.0417236731639874e-20	NA
dmrt1+ neoblasts	Smp-094140	Smp_094140.1	Smp_094140	0.3810727595456833	6.732721618984254e-19	DNA helicase
dmrt1+ neoblasts	Smp-341010	Smp_341010.1	Smp_341010	0.37964921001800356	3.3098814276277616e-10	Eukaryotic translation initiation factor 3 subunit L
dmrt1+ neoblasts	Smp-342720	Smp_342720.1	Smp_342720	0.37930921006975904	1.2200701360316391e-14	HTH_38 domain-containing protein
dmrt1+ neoblasts	Smp-172530	Smp_172530.1	Smp_172530	0.37892447277250757	5.541045711857145e-18	DNA helicase
dmrt1+ neoblasts	Smp-027220	Smp_027220.1	Smp_027220	0.37856009239218846	3.7745921587916785e-10	NA
dmrt1+ neoblasts	Smp-157400	Smp_157400.1	Smp_157400	0.3781971865194932	2.7074755606476993e-17	Family M13 unassigned peptidase (M13 family)
dmrt1+ neoblasts	Smp-066990	Smp_066990.1	Smp_066990	0.3771474146130527	2.4618382924973602e-14	40S ribosomal protein S20
dmrt1+ neoblasts	Smp-179130	Smp_179130.1	Smp_179130	0.37621831155981666	1.7036072602399753e-10	NA
dmrt1+ neoblasts	Smp-054120	Smp_054120.1,Smp_054120.2	Smp_054120	0.37392392708217803	1.2180717557905163e-8	Ribosome biogenesis protein NSA2 homologue
dmrt1+ neoblasts	Smp-086220	Smp_086220.1	Smp_086220	0.37302070588634817	3.3975825190549504e-15	NA
dmrt1+ neoblasts	Smp-214070	Smp_214070.1	Smp_214070	0.3723836689468921	1.620726228091126e-7	LEM domain-containing protein
dmrt1+ neoblasts	Smp-309430	Smp_309430.1	Smp_309430	0.37161235406134274	3.8332438088676486e-9	Structural maintenance of chromosomes protein
dmrt1+ neoblasts	Smp-001830	Smp_001830.1,Smp_001830.2	Smp_001830	0.37010888831700584	3.1948820696734594e-25	Putative 60s ribosomal protein L24
dmrt1+ neoblasts	Smp-140680	Smp_140680.1	Smp_140680	0.36998555940432154	4.1678517931571784e-10	Endothelial differentiation-related factor 1
dmrt1+ neoblasts	Smp-135740	Smp_135740.1	Smp_135740	0.3695638626134783	9.839616178217515e-10	Splicing factor 3B subunit 5
dmrt1+ neoblasts	Smp-124840	Smp_124840.1	Smp_124840	0.3677279483895508	1.8541224400965476e-10	UBR-type domain-containing protein
dmrt1+ neoblasts	Smp-319500	Smp_319500.1	Smp_319500	0.3664097791883161	1.7604623659050957e-9	NA
dmrt1+ neoblasts	Smp-041980	Smp_041980.1	Smp_041980	0.3655736040846196	1.116589896336811e-20	Putative 60s acidic ribosomal protein P1
dmrt1+ neoblasts	Smp-069600	Smp_069600.1,Smp_069600.2	Smp_069600	0.3647924717010509	7.166903456964472e-20	DNA helicase
dmrt1+ neoblasts	HMGB1	Smp_100090.1	Smp_100090	0.3632669798395747	2.496628352742355e-27	High mobility group B1; High mobility group B1 protein
dmrt1+ neoblasts	Smp-141490	Smp_141490.1	Smp_141490	0.36283057260495033	3.1720528341831414e-46	Putative ring finger protein 151
dmrt1+ neoblasts	Smp-336870	Smp_336870.1,Smp_336870.2,Smp_336870.3	Smp_336870	0.361694369705038	3.819469065335409e-28	F5/8 type C domain-containing protein
dmrt1+ neoblasts	Smp-149500	Smp_149500.1,Smp_149500.2	Smp_149500	0.36162473165709613	1.362549117622273e-14	Elongation factor 2 kinase, putative
dmrt1+ neoblasts	Smp-135900	Smp_135900.1	Smp_135900	0.35965654016235105	3.740176977633996e-27	Putative dna double-strand break repair rad50 ATPase
dmrt1+ neoblasts	Smp-047610	Smp_047610.1	Smp_047610	0.3588552928253565	2.6743076847806244e-17	Cell division control protein 45-related
dmrt1+ neoblasts	Smp-120630	Smp_120630.1	Smp_120630	0.35833520433151	5.286814699097733e-9	Ubiquitin, putative
dmrt1+ neoblasts	Smp-063420	Smp_063420.1	Smp_063420	0.35748909730401035	1.8545610321961514e-10	CCT-epsilon
dmrt1+ neoblasts	Smp-136970	Smp_136970.1	Smp_136970	0.3569112043750129	3.876281761736968e-10	Structural maintenance of chromosomes protein
dmrt1+ neoblasts	Smp-302290	Smp_302290.1	Smp_302290	0.35606186178608046	4.9408955279745105e-9	NA
dmrt1+ neoblasts	Smp-074500	Smp_074500.1	Smp_074500	0.3557672797826299	1.2761228173088815e-8	Proteasome subunit beta
dmrt1+ neoblasts	Smp-024860	Smp_024860.1	Smp_024860	0.3546564991147093	5.429251791966477e-15	Basic helix-loop-helix transcription factor,hes-related
dmrt1+ neoblasts	G5975	SmLINC111055-IBu,SmLINC111053-IBu,SmLINC111058-IBu,SmLINC111062-IBu,SmLINC111060-IBu,SmLINC111052-IBu,SmLINC111051-IBu,SmLINC111063-IBu,SmLINC111057-IBu,SmLINC111054-IBu,SmLINC111061-IBu,SmLINC111059-IBu	G5975	0.3527709441462221	2.2402373436922802e-7	SmLINC111055-IBu,SmLINC111053-IBu,SmLINC111058-IBu,SmLINC111062-IBu,SmLINC111060-IBu,SmLINC111052-IBu,SmLINC111051-IBu,SmLINC111063-IBu,SmLINC111057-IBu,SmLINC111054-IBu,SmLINC111061-IBu,SmLINC111059-IBu
dmrt1+ neoblasts	Smp-173420	Smp_173420.1,Smp_173420.2	Smp_173420	0.3527357100151527	4.970014734447876e-7	Putative leucine-rich repeat-containing protein, lrr1
dmrt1+ neoblasts	G4916	SmLINC109102-IBu	G4916	0.3506507246290247	6.369474735671772e-23	SmLINC109102-IBu
dmrt1+ neoblasts	Smp-104980	Smp_104980.1,Smp_104980.2,Smp_104980.3	Smp_104980	0.34933868903349535	5.947602038643089e-12	Putative phd finger protein
dmrt1+ neoblasts	Smp-074780	Smp_074780.1	Smp_074780	0.34909531150477946	1.445679832140498e-31	40S ribosomal protein S18
dmrt1+ neoblasts	Smp-337600	Smp_337600.1	Smp_337600	0.34905084085997684	4.980759999077749e-10	Smp_337600.1
dmrt1+ neoblasts	Smp-066760	Smp_066760.1	Smp_066760	0.3481894613235621	2.360146017400796e-7	Putative merlin/moesin/ezrin/radixin
dmrt1+ neoblasts	Smp-319320	Smp_319320.1,Smp_319320.2,Smp_319320.3	Smp_319320	0.34809423255672567	2.0920341381498523e-7	Acylphosphatase
dmrt1+ neoblasts	Smp-010940	Smp_010940.1,Smp_010940.2,Smp_010940.3	Smp_010940	0.34777728234908256	1.0288632231748556e-24	NA
dmrt1+ neoblasts	G25872	SmLINC147949-IBu,SmLINC147947-IBu,SmLINC147948-IBu	G25872	0.3475547832885836	1.0243370448556004e-7	SmLINC147949-IBu,SmLINC147947-IBu,SmLINC147948-IBu
dmrt1+ neoblasts	Smp-059100	Smp_059100.1	Smp_059100	0.3468058783381087	3.582450218047343e-7	Msf1/px19 related
dmrt1+ neoblasts	Smp-103810	Smp_103810.1	Smp_103810	0.34679471184447763	7.64174739720518e-11	NA
dmrt1+ neoblasts	G15965	SmLNCA129597-IBu,SmLNCA129592-IBu	G15965	0.3460943374225145	5.136922792885977e-11	SmLNCA129597-IBu,SmLNCA129592-IBu
dmrt1+ neoblasts	Smp-340780	Smp_340780.1	Smp_340780	0.34565605730225263	4.927243548076241e-16	PH domain-containing protein
dmrt1+ neoblasts	Smp-347830	Smp_347830.1	Smp_347830	0.3449577648812905	1.6336998312673937e-7	NA
dmrt1+ neoblasts	Smp-063250	Smp_063250.1,Smp_063250.2	Smp_063250	0.3445111812604945	1.7363281452801866e-9	Putative basic fgf-repressed zic binding protein homolog (Zic3-binding protein)
dmrt1+ neoblasts	Smp-198020	Smp_198020.1,Smp_198020.2	Smp_198020	0.34282625906296127	3.1275043923659195e-9	Putative o-methyltransferase
dmrt1+ neoblasts	Smp-337050	Smp_337050.1	Smp_337050	0.34203580325276084	9.905902903591275e-8	Smp_337050.1
dmrt1+ neoblasts	Smp-066260	Smp_066260.1	Smp_066260	0.3417592243253596	2.148960534591604e-10	Putative replication factor C / DNA polymerase III gamma-tau subunit
dmrt1+ neoblasts	Smp-248170	Smp_248170.1,Smp_248170.2	Smp_248170	0.34132798011053145	3.802613435305061e-12	Nop domain-containing protein
dmrt1+ neoblasts	Smp-145810	Smp_145810.1	Smp_145810	0.340813278485119	2.007263411679877e-14	Poly [ADP-ribose] polymerase
dmrt1+ neoblasts	Smp-015690	Smp_015690.1	Smp_015690	0.34073720257686757	5.639844772921703e-11	NA
dmrt1+ neoblasts	Smp-159160	Smp_159160.1	Smp_159160	0.3396105494852572	1.2774721886887122e-15	Putative ef-hand domain (C-terminal) containing protein
dmrt1+ neoblasts	Smp-080530	Smp_080530.1,Smp_080530.2,Smp_080530.3	Smp_080530	0.3367654124705022	1.5069344812395507e-12	Putative replication protein A
dmrt1+ neoblasts	Smp-126670	Smp_126670.1	Smp_126670	0.33488399128208335	2.3992887136640053e-6	Proteasome assembly chaperone 2
dmrt1+ neoblasts	Smp-324140	Smp_324140.1	Smp_324140	0.3345641563849619	3.134160819574017e-16	NA
dmrt1+ neoblasts	Smp-055800	Smp_055800.1	Smp_055800	0.33418928274048176	2.358589108644249e-8	Pescadillo homolog
dmrt1+ neoblasts	Smp-067480	Smp_067480.1,Smp_067480.2	Smp_067480	0.33388943823830397	3.4770493113609307e-7	Programmed cell death protein, putative
dmrt1+ neoblasts	Smp-035790	Smp_035790.1	Smp_035790	0.33313584718540223	2.3095394420640583e-5	NA
dmrt1+ neoblasts	Smp-086450	Smp_086450.1	Smp_086450	0.33268744000555917	1.710105395826218e-6	tRNA pseudouridine synthase
dmrt1+ neoblasts	Smp-102040	Smp_102040.1	Smp_102040	0.3320055795273986	1.1577856656037093e-31	NA
dmrt1+ neoblasts	Smp-051230	Smp_051230.1,Smp_051230.2	Smp_051230	0.33092712634237254	3.6895295359260684e-6	Tar DNA-binding protein, putative
dmrt1+ neoblasts	Smp-153520	Smp_153520.1	Smp_153520	0.3304750689311998	2.3835447532169818e-17	DH domain-containing protein
dmrt1+ neoblasts	Smp-061580	Smp_061580.1	Smp_061580	0.33004757706286436	1.9129951879574206e-6	COX assembly mitochondrial protein
dmrt1+ neoblasts	Smp-064590	Smp_064590.1,Smp_064590.2,Smp_064590.3	Smp_064590	0.3295744934382179	7.722085766806868e-7	Putative splicing factor
dmrt1+ neoblasts	Smp-095360	Smp_095360.1,Smp_095360.2	Smp_095360	0.3295033443543569	1.5114941706646705e-38	14 kDa fatty acid-binding protein
dmrt1+ neoblasts	Smp-333660	Smp_333660.1	Smp_333660	0.32943503507631733	6.127574551686062e-8	NA
dmrt1+ neoblasts	Smp-072560	Smp_072560.1	Smp_072560	0.3289132820188306	9.273106894343628e-12	NA
dmrt1+ neoblasts	PFN1	Smp_080920.1	Smp_080920	0.3282326404152274	1.2410661528773537e-6	Putative profilin splice variant 4
dmrt1+ neoblasts	Smp-167540	Smp_167540.1	Smp_167540	0.3276327340263401	1.7206882189824296e-18	Ris2 protein, putative
dmrt1+ neoblasts	Smp-020920	Smp_020920.1,Smp_020920.2	Smp_020920	0.32728330864134997	1.6803384516028323e-7	Putative dnaj homolog subfamily B member 4
dmrt1+ neoblasts	Smp-050820	Smp_050820.1	Smp_050820	0.3269737368218909	1.1762613247768911e-11	Putative replication factor C / DNA polymerase III gamma-tau subunit
dmrt1+ neoblasts	Smp-119920	Smp_119920.1	Smp_119920	0.3239277416244801	2.614471152742159e-10	Ribosomal protein S9, putative
dmrt1+ neoblasts	G6108	SmLNCS111289-IBu,SmLNCS111286-IBu,SmLNCS111292-IBu,SmLNCS111291-IBu,SmLNCS111297-IBu	G6108	0.3237924431309549	2.1201490126213732e-12	SmLNCS111289-IBu,SmLNCS111286-IBu,SmLNCS111292-IBu,SmLNCS111291-IBu,SmLNCS111297-IBu
dmrt1+ neoblasts	Smp-326410	Smp_326410.1	Smp_326410	0.3228468498359598	1.2795014684187253e-8	Protein DPCD
dmrt1+ neoblasts	Smp-127050	Smp_127050.1	Smp_127050	0.32266949587066707	2.511888670299131e-7	Putative dna repair protein RAD50
dmrt1+ neoblasts	Smp-060910	Smp_060910.1	Smp_060910	0.3224219634704588	5.23666537472883e-8	Sm protein F
dmrt1+ neoblasts	Smp-096290	Smp_096290.1	Smp_096290	0.3223885476035351	2.590884168521128e-7	NA
dmrt1+ neoblasts	Smp-005330	Smp_005330.1,Smp_005330.2,Smp_005330.3,Smp_005330.4	Smp_005330	0.3196511483038982	2.8353980023849196e-8	Methionine--tRNA ligase
dmrt1+ neoblasts	Smp-151320	Smp_151320.1	Smp_151320	0.31942122278502094	1.6274138588283414e-14	Putative tpx2 protein
dmrt1+ neoblasts	Smp-103540	Smp_103540.1	Smp_103540	0.3192366837814007	5.101833067136828e-9	Activator protein 4 (Ap4), putative
dmrt1+ neoblasts	Smp-041650	Smp_041650.1	Smp_041650	0.3192036402046923	1.0737533452334293e-7	Putative 40s ribosomal protein S27
dmrt1+ neoblasts	TGR	Smp_048430.1,Smp_048430.2,Smp_048430.3	Smp_048430	0.31818338895261344	1.7921800712878343e-5	Thioredoxin glutathione reductase
dmrt1+ neoblasts	Smp-071640	Smp_071640.1,Smp_071640.2	Smp_071640	0.3178828048933091	2.0699885119092272e-4	Putative arginine/serine-rich splicing factor
dmrt1+ neoblasts	Smp-138480	Smp_138480.1	Smp_138480	0.31740105578916267	3.0080912241783007e-7	NA
dmrt1+ neoblasts	Smp-200900	Smp_200900.1	Smp_200900	0.31540148732388884	3.0329788972987523e-4	NA
dmrt1+ neoblasts	Smp-153350	Smp_153350.1	Smp_153350	0.31469948329143727	2.609423659537043e-11	Putative ribonuclease z, chloroplast
dmrt1+ neoblasts	inx.13	Smp_066900.1	Smp_066900	0.31443992399118503	7.490089315735712e-8	Innexin
dmrt1+ neoblasts	Smp-043100	Smp_043100.1	Smp_043100	0.31347157082861843	9.495010159778432e-9	Putative heterogeneous nuclear ribonucleoprotein
dmrt1+ neoblasts	Smp-011030	Smp_011030.1	Smp_011030	0.3128128130083816	4.815811738341265e-10	NA
dmrt1+ neoblasts	Smp-125160	Smp_125160.1	Smp_125160	0.31231819935931626	7.375029052366362e-8	Frizzled domain-containing protein
dmrt1+ neoblasts	Smp-053220	Smp_053220.1	Smp_053220	0.3110773320636169	5.743503391847715e-5	Aldo-keto reductase, putative
dmrt1+ neoblasts	Smp-212230	Smp_212230.1	Smp_212230	0.30935479334021565	2.3797925527183476e-6	PCI domain-containing protein
dmrt1+ neoblasts	Smp-196690	Smp_196690.1	Smp_196690	0.3072697962068216	4.72550890066347e-8	Nuclear lim interactor-interacting factor-related
dmrt1+ neoblasts	Smp-089430	Smp_089430.1	Smp_089430	0.30698153696871966	2.4112434701040956e-15	60S ribosomal protein L40
dmrt1+ neoblasts	Smp-072380	Smp_072380.1,Smp_072380.2	Smp_072380	0.30647318867148465	3.3896292791219915e-6	Putative elongin B
dmrt1+ neoblasts	Smp-130680	Smp_130680.1	Smp_130680	0.3055107980887282	3.1104922265454582e-12	DNA-directed RNA polymerase subunit beta
dmrt1+ neoblasts	Smp-048260	Smp_048260.1,Smp_048260.2	Smp_048260	0.3050741423386807	5.418395762222211e-6	Putative n-acetyltransferase
dmrt1+ neoblasts	Smp-027880	Smp_027880.1	Smp_027880	0.3049866738102739	9.741063750894628e-4	NA
dmrt1+ neoblasts	Smp-039490	Smp_039490.1,Smp_039490.2,Smp_039490.3	Smp_039490	0.3048749726587122	7.689596922954874e-5	NA
dmrt1+ neoblasts	Smp-343700	Smp_343700.1,Smp_343700.2	Smp_343700	0.3048668038725579	2.2418700623279428e-14	SH2 domain-containing protein
dmrt1+ neoblasts	Smp-016410	Smp_016410.1,Smp_016410.2,Smp_016410.3	Smp_016410	0.3046469269234805	2.7630871886962414e-8	Putative ran-binding protein
dmrt1+ neoblasts	Smp-100380	Smp_100380.1	Smp_100380	0.30430320881403095	3.2604795713733504e-8	DNA replication complex GINS protein PSF2
dmrt1+ neoblasts	Smp-333580	Smp_333580.1	Smp_333580	0.30281512211554973	4.589059227757837e-12	NA
dmrt1+ neoblasts	Smp-169260	Smp_169260.1,Smp_169260.2,Smp_169260.3	Smp_169260	0.30269773755782087	0.029619865144668387	Putative zinc finger protein
dmrt1+ neoblasts	G19453	SmLINC002895-IBu,SmLINC136143-IBu	G19453	0.3016537530545388	1.4908633402890143e-8	SmLINC002895-IBu,SmLINC136143-IBu
dmrt1+ neoblasts	Smp-042280	Smp_042280.1	Smp_042280	0.30165221521040886	4.340894244651051e-7	NA
dmrt1+ neoblasts	Smp-160000	Smp_160000.1	Smp_160000	0.3013082919203933	1.086157387076772e-7	WD_REPEATS_REGION domain-containing protein
dmrt1+ neoblasts	Smp-144750	Smp_144750.1	Smp_144750	0.30088778238685476	9.778852461135363e-9	NA
dmrt1+ neoblasts	Smp-059710	Smp_059710.1,Smp_059710.2	Smp_059710	0.3008513013893108	8.38745076840733e-9	SAP domain-containing protein
dmrt1+ neoblasts	PRMT1	Smp_029240.1	Smp_029240	0.3007652203676634	5.485569353175472e-8	Protein arginine N-methyltransferase 1
dmrt1+ neoblasts	Smp-032320	Smp_032320.1,Smp_032320.2	Smp_032320	0.30066033515354595	2.101389896938565e-9	Putative serine/arginine rich splicing factor
dmrt1+ neoblasts	Smp-023150	Smp_023150.1	Smp_023150	0.29973231044115856	9.804828025056171e-6	Serine/threonine-protein phosphatase
dmrt1+ neoblasts	Smp-026300	Smp_026300.1,Smp_026300.2	Smp_026300	0.2993787203574192	1.3136623580436652e-5	NA
dmrt1+ neoblasts	G14579	SmLINC127114-IBu,SmLINC127117-IBu,SmLINC127115-IBu,SmLINC127116-IBu	G14579	0.29864734411763216	3.081722769887232e-5	SmLINC127114-IBu,SmLINC127117-IBu,SmLINC127115-IBu,SmLINC127116-IBu
dmrt1+ neoblasts	Smp-244430	Smp_244430.1	Smp_244430	0.298518505141921	1.6012408074354118e-14	NA
dmrt1+ neoblasts	Smp-053940	Smp_053940.1	Smp_053940	0.29851310129384934	3.072686176350004e-5	Putative heterogeneous nuclear ribonucleoprotein
dmrt1+ neoblasts	Smp-121460	Smp_121460.1	Smp_121460	0.29792371210815677	1.812222271238867e-8	NA
dmrt1+ neoblasts	G16209	SmLINC130054-IBu,SmLINC130058-IBu	G16209	0.2976128785029434	1.122347664566986e-7	SmLINC130054-IBu,SmLINC130058-IBu
dmrt1+ neoblasts	Smp-022430	Smp_022430.1,Smp_022430.2	Smp_022430	0.29580219523353335	1.3661963034733576e-6	Mitochondrial pyruvate carrier
dmrt1+ neoblasts	Smp-168400	Smp_168400.1	Smp_168400	0.2943608291285849	8.267918568096686e-11	Protein MIS12 homolog
dmrt1+ neoblasts	Smp-149900	Smp_149900.1	Smp_149900	0.29334523690697045	4.128254942175471e-9	T-complex protein 1 subunit eta
dmrt1+ neoblasts	Smp-008830	Smp_008830.1,Smp_008830.2,Smp_008830.3	Smp_008830	0.2931184947424131	6.752672612127963e-7	Putative helicase
dmrt1+ neoblasts	Smp-344970	Smp_344970.1	Smp_344970	0.29283453180294583	1.532449995605655e-4	NA
dmrt1+ neoblasts	Smp-006830	Smp_006830.1	Smp_006830	0.2926193378234069	2.2295867966351927e-4	NA
dmrt1+ neoblasts	Smp-042590	Smp_042590.1	Smp_042590	0.2915215255153345	7.9952001633117e-5	Putative nadh-ubiquinone oxidoreductase 1, chain
dmrt1+ neoblasts	Smp-143460	Smp_143460.1	Smp_143460	0.29104691185634074	8.055097078404852e-11	NA
dmrt1+ neoblasts	Smp-063110	Smp_063110.1	Smp_063110	0.29044200054717123	3.4211706241800334e-10	Putative zinc finger protein
dmrt1+ neoblasts	Smp-035620	Smp_035620.1	Smp_035620	0.2901226853021974	1.5734989227936408e-5	NA
dmrt1+ neoblasts	Smp-129260	Smp_129260.1	Smp_129260	0.28931615718355413	6.8949224033860295e-12	Poly [ADP-ribose] polymerase
dmrt1+ neoblasts	Smp-347060	Smp_347060.1	Smp_347060	0.28878461391682486	1.5600083312642723e-6	NA
dmrt1+ neoblasts	Smp-008500	Smp_008500.1	Smp_008500	0.28835703094527965	8.950846944891365e-5	Putative transcription factor IWS1
dmrt1+ neoblasts	Smp-324710	Smp_324710.1	Smp_324710	0.2883477017960691	7.132088415898628e-9	LisH domain-containing protein
dmrt1+ neoblasts	Smp-308270	Smp_308270.1,Smp_308270.2	Smp_308270	0.287483130091418	2.540241146818009e-5	Zinc finger HIT domain-containing protein 3
dmrt1+ neoblasts	Smp-099320	Smp_099320.1	Smp_099320	0.28679403335276377	5.4835243755540545e-6	Eukaryotic translation initiation factor 3 subunit K
dmrt1+ neoblasts	Smp-010160	Smp_010160.1	Smp_010160	0.2840940775591696	6.714141187800125e-7	Putative chaperone binding protein
dmrt1+ neoblasts	Smp-051260	Smp_051260.1	Smp_051260	0.28390342790948697	2.674270191227776e-13	60S ribosomal protein L8, putative
dmrt1+ neoblasts	Smp-085110	Smp_085110.1	Smp_085110	0.2838116691050889	1.4363681201623223e-6	Dihydropyrimidinase (M38 family); Dihydropyrimidinase related protein-2 (M38 family)
dmrt1+ neoblasts	Smp-096010	Smp_096010.1,Smp_096010.2	Smp_096010	0.28360292990537783	2.077042636533763e-7	DNAj homolog subfamily A member, putative
dmrt1+ neoblasts	Smp-000480	Smp_000480.1,Smp_000480.2	Smp_000480	0.2822308680852379	8.274471101469769e-5	Eukaryotic translation initiation factor 3 subunit C
dmrt1+ neoblasts	Smp-018290	Smp_018290.1,Smp_018290.2	Smp_018290	0.2814380362853633	8.517011082283266e-15	Serine/threonine kinase
dmrt1+ neoblasts	Smp-127670	Smp_127670.1	Smp_127670	0.28135804121510155	4.887251522607254e-22	F-box domain-containing protein
dmrt1+ neoblasts	Smp-155740	Smp_155740.1,Smp_155740.2,Smp_155740.3	Smp_155740	0.2812842357453683	4.3910228111635927e-7	Putative heat shock protein
dmrt1+ neoblasts	Smp-122490	Smp_122490.1	Smp_122490	0.28105056405742895	5.902638804972763e-13	NA
